Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location
rs117023642-<b>?</b>,4 x 10-7,,NR,5.85,'-,'-,LINC02153,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,8:20981609
rs12765664-<b>?</b>,5 x 10-6,,NR,2.9411764,'-,'-,ADAMTS14,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,10:70735022
rs7537459-<b>?</b>,5 x 10-6,,NR,2.7027025,'-,'-,"LINC01739, LINC00466",Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,1:63068264
rs2807820-<b>?</b>,7 x 10-6,,NR,1.9607843,'-,'-,'-,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,14:28028365
rs642846-<b>?</b>,2 x 10-6,,NR,1.94,'-,'-,KSR2,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,12:117674581
rs2616554-<b>?</b>,4 x 10-6,,NR,1.95,'-,'-,VGLL4,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,3:11623075
rs4919105-<b>?</b>,2 x 10-6,,NR,2.02,'-,'-,UBTD1,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,10:97520476
rs6590390-<b>?</b>,5 x 10-6,,NR,2.13,'-,'-,"RPS27P20, LINC01395",Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,11:129540086
rs4704916-<b>?</b>,8 x 10-6,,NR,2.13,'-,'-,'-,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,5:158104961
rs201608472-<b>?</b>,2 x 10-6,,NR,2.15,'-,'-,SUCLG2,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,3:67394450
rs7231406-<b>?</b>,6 x 10-6,,NR,2.3,'-,'-,FHOD3,Spontaneous preterm birth with premature rupture of membranes,"preterm premature rupture of the membranes, spontaneous preterm birth",GCST008180,18:36644496
rs10793451-<b>T</b>,2 x 10-6,,NR,7.14,'-,[2.71-18.81],ZNF485,Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,10:43608447
rs6759058-<b>A</b>,9 x 10-6,,NR,4.3,'-,[2.14-8.64],PRKCE,Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,2:45773347
rs10058075-<b>G</b>,4 x 10-6,,NR,11.64,'-,[3.18-42.63],"DAB2, C9",Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,5:39416192
rs4323056-<b>A</b>,4 x 10-7,,NR,6.87,'-,[2.86-16.52],NPY2R,Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,4:155136200
rs2880418-<b>G</b>,2 x 10-6,,NR,5.66,'-,[2.52-12.73],NPY2R,Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,4:155148727
rs4402990-<b>C</b>,8 x 10-6,,NR,4.19,'-,[2.10-8.37],NPY2R,Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,4:155187781
rs9999820-<b>G</b>,3 x 10-7,,NR,7.52,'-,[2.95-19.22],NPY2R,Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,4:155197173
rs3966085-<b>G</b>,6 x 10-6,,NR,28.89,'-,[3.10-269.69],"UGT2A3, UGT2B27P",Premature menopause in childhood cancer survivors,primary ovarian insufficiency,GCST005518,4:68964824
rs147451859-<b>G</b>,6 x 10-9,,0.07,1.74,'-,[NR],PPCDC,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,15:75039102
rs17587029-<b>G</b>,3 x 10-8,,0.05,1.84,'-,[NR],"CHCHD5, SLC20A1",Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,2:112624477
rs6488809-<b>T</b>,3 x 10-7,,0.06,1.74,'-,[NR],DERA,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,12:16001304
rs1410669-<b>G</b>,5 x 10-7,,0.07,1.71,'-,[NR],RNU4-66P,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,6:71740732
rs11096688-<b>T</b>,7 x 10-7,,0.1,1.45,'-,[NR],LINC02850,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,2:20885650
rs73419340-<b>A</b>,8 x 10-7,,0.06,0.49,'-,[NR],"VPS50, CALCR",Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,7:93388705
rs1189020-<b>T</b>,9 x 10-7,,0.06,1.61,'-,[NR],LINC02284,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,14:56410241
rs78264913-<b>C</b>,1 x 10-6,,0.05,1.53,'-,[NR],TMTC1,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,12:29733920
rs77569618-<b>A</b>,1 x 10-6,,0.09,1.48,'-,[NR],LINC02236,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,5:6784082
rs1119997-<b>G</b>,1 x 10-6,,0.46,1.3,'-,[NR],ADCY8,Adverse response to chemotherapy (amenorrhea) in breast cancer,"amenorrhea, breast carcinoma, response to antineoplastic agent",GCST009153,8:131109670
rs2300441-<b>A</b>,7 x 10-14,,0.3578,'-,0.4335 unit decrease,NR,FSHR,Follicle stimulating hormone levels in polycystic ovary syndrome,"polycystic ovary syndrome, follicle stimulating hormone measurement",GCST010263,2:48967370
rs140123771-<b>AT</b>,5 x 10-6,,0.2041,'-,0.3058 unit decrease,NR,FSHR,Follicle stimulating hormone levels in polycystic ovary syndrome,"polycystic ovary syndrome, follicle stimulating hormone measurement",GCST010263,2:49135229
rs7151257-<b>A</b>,8 x 10-6,,0.3538,'-,0.2607 unit decrease,NR,LINC00871,Follicle stimulating hormone levels in polycystic ovary syndrome,"polycystic ovary syndrome, follicle stimulating hormone measurement",GCST010263,14:46123550
rs11070169-<b>T</b>,9 x 10-6,,0.33,'-,0.2557 unit increase,NR,LINC02694,Follicle stimulating hormone levels in polycystic ovary syndrome,"polycystic ovary syndrome, follicle stimulating hormone measurement",GCST010263,15:39027810
rs3115229-<b>?</b>,6 x 10-8,,NR,'-,'-,'-,"KIAA1109, RN7SL335P",Vaso-occlusive pain in sickle-cell anemia,"Sickle cell anemia, vaso-occlusive pain measurement",GCST004644,4:122088578
rs4234795-<b>G</b>,2 x 10-7,,0.94,'-,0.84 unit decrease,[0.55-1.13],SORCS2,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,4:7209075
rs9714060-<b>G</b>,7 x 10-7,,0.43,'-,0.39 unit decrease,[0.23-0.55],MUC4,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,3:195760605
rs146893001-<b>C</b>,1 x 10-6,,0.01,'-,2.04 unit decrease,[1.26-2.82],PTPN3,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,9:109419337
rs7216169-<b>T</b>,1 x 10-7,,0.22,'-,0.45 unit increase,[0.27-0.63],RABEP1,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,17:5316216
rs543023132-<b>G</b>,1 x 10-6,,0.02,'-,1.54 unit decrease,[0.95-2.13],RNU7-152P,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,6:155652652
rs144995469-<b>T</b>,1 x 10-6,,0.03,'-,1.15 unit decrease,[0.7-1.6],"TMEM260, OTX2",Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,14:56732364
rs74989317-<b>A</b>,2 x 10-6,,0.04,'-,0.99 unit decrease,[0.6-1.38],LINC00649,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,21:33923835
rs73108077-<b>C</b>,2 x 10-6,,0.06,'-,0.83 unit decrease,[0.5-1.16],"DEFB121, DEFB122",Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,20:31419056
rs114402357-<b>T</b>,2 x 10-6,,0.01,'-,2.03 unit increase,[1.25-2.81],LINC00424,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,13:21919496
rs77141833-<b>C</b>,2 x 10-6,,0.03,'-,1.12 unit decrease,[0.69-1.55],VSIG8,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,1:159855400
rs62015549-<b>T</b>,2 x 10-6,,0.01,'-,2.44 unit decrease,[1.48-3.4],THSD4,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,15:71379079
rs76513454-<b>C</b>,2 x 10-6,,0.01,'-,2.17 unit decrease,[1.33-3.01],SCYL3,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,1:218688227
rs139628543-<b>C</b>,2 x 10-6,,0.06,'-,0.75 unit increase,[0.46-1.04],KLHL30,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,2:238144404
rs59264502-<b>A</b>,2 x 10-6,,0.46,'-,0.37 unit increase,[0.21-0.53],RNA5SP38,Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,13:106193924
rs147900370-<b>C</b>,2 x 10-6,,0.04,'-,0.92 unit decrease,[0.57-1.27],"TSHB, SYCP1",Red blood cell density in sickle cell anemia,"Sickle cell anemia, red blood cell density measurement",GCST004379,1:115010304
rs1669539-<b>T</b>,1 x 10-6,,0.74,'-,1.52 mmHg increase,[0.89-2.15],ECRG4,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,2:105998818
rs3105491-<b>T</b>,2 x 10-6,,0.3,'-,1.52 mmHg increase,[0.89-2.15],SEPHS1P7,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,2:114223390
rs11568377-<b>A</b>,4 x 10-6,,0.17,'-,1.64 mmHg decrease,[0.95-2.33],ABCB11,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,2:168996710
rs826221-<b>A</b>,7 x 10-6,,0.93,'-,2.66 mmHg decrease,[1.50-3.82],THRB,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,3:24226945
rs10520528-<b>T</b>,2 x 10-6,,0.43,'-,1.3 mmHg increase,[0.77-1.83],TENM3,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,4:182339448
rs4869931-<b>A</b>,8 x 10-6,,0.47,'-,1.21 mmHg increase,[0.68-1.74],PLEKHG1,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,6:150688753
rs1442407-<b>T</b>,8 x 10-6,,0.1,'-,1.98 mmHg increase,[1.12-2.84],CSMD1,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,8:3234062
rs7045640-<b>A</b>,8 x 10-6,,0.76,'-,1.75 mmHg decrease,[0.99-2.51],CARM1P1,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,9:2978377
rs7952106-<b>G</b>,9 x 10-7,,0.23,'-,1.54 mmHg increase,[0.93-2.15],DRD2,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,11:113553836
rs11053548-<b>A</b>,5 x 10-6,,0.91,'-,2.12 mmHg increase,[1.22-3.02],CLEC12B,Systolic blood pressure in sickle cell anemia,"Sickle cell anemia, systolic blood pressure",GCST002187,12:10018128
rs11692361-<b>?</b>,4 x 10-7,,NR,1.4388489,'-,[1.25-1.65],MEIS1,Endometriosis,endometriosis,GCST003819,2:66496567
rs10256972-<b>?</b>,3 x 10-6,,NR,1.29,'-,[1.162-1.433],C7orf50,Endometriosis,endometriosis,GCST003819,7:999367
rs4966038-<b>?</b>,2 x 10-9,,NR,1.378,'-,[1.242-1.529],IGF1R,Endometriosis,endometriosis,GCST003819,15:98903403
rs2276314-<b>?</b>,7 x 10-6,,NR,1.3140606,'-,[1.17-1.48],C18orf21,Endometriosis,endometriosis,GCST003819,18:35977503
rs12140361-<b>?</b>,3 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,7.098 unit increase,'-,SDHC,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,1:161352208
rs7566539-<b>?</b>,3 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,7.171 unit increase,'-,'-,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,2:122620366
rs9934640-<b>?</b>,5 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,8.074 unit increase,'-,RNA5SP431,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,16:79311795
rs9283636-<b>?</b>,5 x 10-7,"(adjusted for dose, GFR & AST)",NR,'-,3.049 unit increase,'-,'-,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,3:166315136
rs12165173-<b>?</b>,5 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.06 unit decrease,'-,'-,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,2:217010416
rs12412836-<b>?</b>,4 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,0.75 unit decrease,'-,COL13A1,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,10:69910197
rs12571637-<b>?</b>,7 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.59 unit decrease,'-,'-,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,10:85041429
rs17280534-<b>?</b>,6 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.49 unit decrease,'-,LINC02299,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,14:96778118
rs17635967-<b>?</b>,6 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.49 unit decrease,'-,RHEB,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,7:151487834
rs2202766-<b>?</b>,7 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.47 unit decrease,'-,'-,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,6:105789630
rs4313770-<b>?</b>,6 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.49 unit decrease,'-,RASGRP1,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,15:38490292
rs4692174-<b>?</b>,7 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,0.88 unit decrease,'-,LINC02261,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,4:27184810
rs5741804-<b>?</b>,9 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.49 unit decrease,'-,BPI,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,20:38323940
rs7102974-<b>?</b>,6 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.49 unit decrease,'-,TMEM258,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,11:61792563
rs7230264-<b>?</b>,9 x 10-7,"(adjusted for dose, GFR & AST)",NR,'-,0.65 unit decrease,'-,UBA52P9,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,18:27347470
rs7909167-<b>?</b>,6 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.49 unit decrease,'-,"GPN3P1, GPR158",Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,10:25602315
rs8187707-<b>?</b>,5 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.21 unit decrease,'-,ABCC2,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,10:99850776
rs9982086-<b>?</b>,9 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,1.06 unit decrease,'-,"MRPL39, JAM2",Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,21:25631797
rs9558996-<b>?</b>,5 x 10-6,,NR,'-,1.285 unit increase,'-,FAM155A,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,13:107290084
rs11130471-<b>?</b>,9 x 10-6,,NR,'-,1.641 unit decrease,'-,"LINC02030, WNT5A",Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,3:55376983
rs17806780-<b>?</b>,9 x 10-6,,NR,'-,1.484 unit increase,'-,ZNF827,Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,4:145811502
rs12516561-<b>?</b>,4 x 10-6,,NR,'-,1.671 unit increase,'-,"WNT8A, NME5",Carboplatin disposition in epthelial ovarian cancer,"Malignant epithelial tumor of ovary, response to carboplatin",GCST005351,5:138109311
rs9302891-<b>?</b>,7 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,6.616 unit increase,'-,ABCA10,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,17:69228706
rs2483519-<b>?</b>,2 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,2.729 unit increase,'-,ABLIM1,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,10:114642349
rs16969611-<b>?</b>,7 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,3.629 unit increase,'-,LINC00393,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,13:107030239
rs1574560-<b>?</b>,6 x 10-7,"(adjusted for dose, GFR & AST)",NR,'-,3.049 unit increase,'-,'-,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,3:166329716
rs2056859-<b>?</b>,2 x 10-6,,NR,'-,11.03 unit increase,'-,"LINC01629, RN7SKP17",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,14:76937083
rs17741873-<b>?</b>,8 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,2.888 unit increase,'-,"PLAU, CAMK2G",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,10:73894042
rs1851138-<b>?</b>,6 x 10-6,,NR,'-,6.833 unit increase,'-,ACTG1P22,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,2:57804114
rs1614627-<b>?</b>,6 x 10-7,,NR,'-,7.424 unit increase,'-,"CDA, PINK1",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,1:20620263
rs9787692-<b>?</b>,7 x 10-7,"(adjusted for dose, GFR & AST)",NR,'-,3.672 unit increase,'-,"KRT8P37, CHCHD3P1",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,10:8603200
rs4235212-<b>?</b>,6 x 10-6,,NR,'-,2.503 unit increase,'-,GLRA3,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,4:174644094
rs10510382-<b>?</b>,6 x 10-6,,NR,'-,3.033 unit increase,'-,LMCD1-AS1,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,3:7956266
rs9938946-<b>?</b>,3 x 10-6,,NR,'-,3.774 unit increase,'-,HS3ST4,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,16:25955783
rs8083427-<b>?</b>,3 x 10-6,,NR,'-,5.467 unit increase,'-,KCTD1,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,18:26521596
rs2505127-<b>?</b>,6 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,5.005 unit increase,'-,JCAD,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,10:30080931
rs17130142-<b>?</b>,2 x 10-7,,NR,'-,8.641 unit increase,'-,PKN2-AS1,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,1:87773925
rs17131753-<b>?</b>,7 x 10-6,,NR,'-,7.784 unit increase,'-,RN7SKP247,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,1:81208812
rs470903-<b>?</b>,3 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,5.453 unit increase,'-,MBP,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,18:77003313
rs11840576-<b>?</b>,2 x 10-6,,NR,'-,8.684 unit increase,'-,LINC00676,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,13:109657033
rs12425791-<b>?</b>,4 x 10-6,,NR,'-,2.026 unit increase,'-,"NINJ2-AS1, LINC02455",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,12:674318
rs2205226-<b>?</b>,5 x 10-6,,NR,'-,4.956 unit increase,'-,NRXN3,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,14:79888998
rs7013285-<b>?</b>,3 x 10-6,"(adjusted for dose, GFR & AST)",NR,'-,3.067 unit increase,'-,OXR1,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,8:106314611
rs2758596-<b>?</b>,6 x 10-6,,NR,'-,4.844 unit increase,'-,"PMF1-BGLAP, PMF1",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,1:156219495
rs17169015-<b>?</b>,5 x 10-6,,NR,'-,18.28 unit increase,'-,PTN,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,7:137259485
rs16838233-<b>?</b>,4 x 10-6,,NR,'-,5.346 unit increase,'-,LINC01756,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,1:29429306
rs17211649-<b>?</b>,2 x 10-6,,NR,'-,14.22 unit increase,'-,"EGILA, RNASE4, ANG",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,14:20698124
rs2241111-<b>?</b>,6 x 10-6,,NR,'-,4.844 unit increase,'-,"SEMA4A, SLC25A44",Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,1:156193927
rs969348-<b>?</b>,6 x 10-6,,NR,'-,5.866 unit increase,'-,TMC3-AS1,Paclitaxel disposition in epithelial ovarian cancer,"Malignant epithelial tumor of ovary, response to paclitaxel",GCST005352,15:81554938
